"","number","date","time","ticker","price"
"7949",163364784,2018-02-20,"12:27:11","USD000UTSTOM",56.665
"7950",163364785,2018-02-20,"12:27:11","USD000UTSTOM",56.665
"7951",163364786,2018-02-20,"12:27:11","USD000UTSTOM",56.665
"7952",163364788,2018-02-20,"12:27:11","USD000UTSTOM",56.6675
"7953",163364791,2018-02-20,"12:27:13","USD000UTSTOM",56.6675
"7954",163364792,2018-02-20,"12:27:16","USD000UTSTOM",56.66
"7955",163364794,2018-02-20,"12:27:17","USD000UTSTOM",56.6575
"7956",163364799,2018-02-20,"12:27:18","USD000UTSTOM",56.6675
"7957",163364797,2018-02-20,"12:27:18","USD000UTSTOM",56.665
"7958",163364798,2018-02-20,"12:27:18","USD000UTSTOM",56.665
"7959",163364796,2018-02-20,"12:27:18","USD000UTSTOM",56.665
"7960",163364804,2018-02-20,"12:27:20","USD000UTSTOM",56.6575
"7961",163364803,2018-02-20,"12:27:20","USD000UTSTOM",56.66
"7962",163364816,2018-02-20,"12:27:22","USD000UTSTOM",56.6675
"7963",163364825,2018-02-20,"12:27:22","USD000UTSTOM",56.6675
"7964",163364823,2018-02-20,"12:27:22","USD000UTSTOM",56.6675
"7965",163364832,2018-02-20,"12:27:23","USD000UTSTOM",56.67
"7966",163364827,2018-02-20,"12:27:23","USD000UTSTOM",56.67
"7967",163364828,2018-02-20,"12:27:23","USD000UTSTOM",56.67
"7968",163364829,2018-02-20,"12:27:23","USD000UTSTOM",56.67
"7969",163364830,2018-02-20,"12:27:23","USD000UTSTOM",56.67
"7970",163364833,2018-02-20,"12:27:23","USD000UTSTOM",56.67
"7971",163364836,2018-02-20,"12:27:23","USD000UTSTOM",56.67
"7972",163364837,2018-02-20,"12:27:23","USD000UTSTOM",56.6675
"7973",163364838,2018-02-20,"12:27:23","USD000UTSTOM",56.665
"7974",163364839,2018-02-20,"12:27:23","USD000UTSTOM",56.665
"7975",163364840,2018-02-20,"12:27:23","USD000UTSTOM",56.665
"7976",163364841,2018-02-20,"12:27:23","USD000UTSTOM",56.665
"7977",163364844,2018-02-20,"12:27:23","USD000UTSTOM",56.6625
"7978",163364859,2018-02-20,"12:27:23","USD000UTSTOM",56.665
"7979",163364873,2018-02-20,"12:27:23","USD000UTSTOM",56.6675
"7980",163364874,2018-02-20,"12:27:23","USD000UTSTOM",56.6675
"7981",163364876,2018-02-20,"12:27:26","USD000UTSTOM",56.675
"7982",163364877,2018-02-20,"12:27:26","USD000UTSTOM",56.675
"7983",163364875,2018-02-20,"12:27:26","USD000UTSTOM",56.675
"7984",163364880,2018-02-20,"12:27:27","USD000UTSTOM",56.6775
"7985",163364881,2018-02-20,"12:27:27","USD000UTSTOM",56.6775
"7986",163364882,2018-02-20,"12:27:27","USD000UTSTOM",56.6775
"7987",163364883,2018-02-20,"12:27:27","USD000UTSTOM",56.6775
"7988",163364885,2018-02-20,"12:27:27","USD000UTSTOM",56.68
"7989",163364884,2018-02-20,"12:27:27","USD000UTSTOM",56.6775
"7990",163364878,2018-02-20,"12:27:27","USD000UTSTOM",56.675
"7991",163364879,2018-02-20,"12:27:27","USD000UTSTOM",56.675
"7992",163364890,2018-02-20,"12:27:28","USD000UTSTOM",56.67
"7993",163364887,2018-02-20,"12:27:28","USD000UTSTOM",56.6725
"7994",163364888,2018-02-20,"12:27:28","USD000UTSTOM",56.6725
"7995",163364889,2018-02-20,"12:27:28","USD000UTSTOM",56.6725
"7996",163364891,2018-02-20,"12:27:28","USD000UTSTOM",56.6775
"7997",163364895,2018-02-20,"12:27:32","USD000UTSTOM",56.6775
"7998",163364918,2018-02-20,"12:27:32","USD000UTSTOM",56.675
"7999",163364947,2018-02-20,"12:27:33","USD000UTSTOM",56.68
"8000",163364948,2018-02-20,"12:27:33","USD000UTSTOM",56.68
"8001",163364953,2018-02-20,"12:27:35","USD000UTSTOM",56.68
"8002",163364950,2018-02-20,"12:27:35","USD000UTSTOM",56.68
"8003",163364951,2018-02-20,"12:27:35","USD000UTSTOM",56.68
"8004",163364952,2018-02-20,"12:27:35","USD000UTSTOM",56.68
"8005",163364957,2018-02-20,"12:27:35","USD000UTSTOM",56.68
"8006",163364958,2018-02-20,"12:27:35","USD000UTSTOM",56.68
"8007",163364959,2018-02-20,"12:27:35","USD000UTSTOM",56.68
"8008",163364961,2018-02-20,"12:27:35","USD000UTSTOM",56.6825
"8009",163364964,2018-02-20,"12:27:36","USD000UTSTOM",56.6775
"8010",163364963,2018-02-20,"12:27:36","USD000UTSTOM",56.6825
"8011",163364971,2018-02-20,"12:27:37","USD000UTSTOM",56.675
"8012",163364965,2018-02-20,"12:27:37","USD000UTSTOM",56.6825
"8013",163364970,2018-02-20,"12:27:37","USD000UTSTOM",56.675
"8014",163364978,2018-02-20,"12:27:40","USD000UTSTOM",56.6875
"8015",163364975,2018-02-20,"12:27:40","USD000UTSTOM",56.6825
"8016",163364976,2018-02-20,"12:27:40","USD000UTSTOM",56.6825
"8017",163364977,2018-02-20,"12:27:40","USD000UTSTOM",56.685
"8018",163364982,2018-02-20,"12:27:46","USD000UTSTOM",56.685
"8019",163364979,2018-02-20,"12:27:46","USD000UTSTOM",56.685
"8020",163364980,2018-02-20,"12:27:46","USD000UTSTOM",56.685
"8021",163364981,2018-02-20,"12:27:46","USD000UTSTOM",56.685
"8022",163364983,2018-02-20,"12:27:47","USD000UTSTOM",56.68
"8023",163364990,2018-02-20,"12:27:54","USD000UTSTOM",56.68
"8024",163364989,2018-02-20,"12:27:54","USD000UTSTOM",56.6825
"8025",163364994,2018-02-20,"12:27:55","USD000UTSTOM",56.675
"8026",163364995,2018-02-20,"12:27:55","USD000UTSTOM",56.675
"8027",163364998,2018-02-20,"12:27:57","USD000UTSTOM",56.685
"8028",163364996,2018-02-20,"12:27:57","USD000UTSTOM",56.6825
"8029",163364997,2018-02-20,"12:27:57","USD000UTSTOM",56.6825
"8030",163365006,2018-02-20,"12:27:58","USD000UTSTOM",56.68
"8031",163364999,2018-02-20,"12:27:58","USD000UTSTOM",56.6875
"8032",163365000,2018-02-20,"12:27:58","USD000UTSTOM",56.6875
"8033",163365001,2018-02-20,"12:27:58","USD000UTSTOM",56.6875
"8034",163365002,2018-02-20,"12:27:58","USD000UTSTOM",56.6875
"8035",163365003,2018-02-20,"12:27:58","USD000UTSTOM",56.6825
"8036",163365004,2018-02-20,"12:27:58","USD000UTSTOM",56.6825
"8037",163365005,2018-02-20,"12:27:58","USD000UTSTOM",56.68
"8038",163365007,2018-02-20,"12:27:58","USD000UTSTOM",56.68
"8039",163365010,2018-02-20,"12:27:58","USD000UTSTOM",56.68
"8040",163365012,2018-02-20,"12:27:58","USD000UTSTOM",56.68
"8041",163365015,2018-02-20,"12:27:58","USD000UTSTOM",56.6775
"8042",163365023,2018-02-20,"12:28:01","USD000UTSTOM",56.68
"8043",163365025,2018-02-20,"12:28:02","USD000UTSTOM",56.675
"8044",163365029,2018-02-20,"12:28:02","USD000UTSTOM",56.6725
"8045",163365040,2018-02-20,"12:28:02","USD000UTSTOM",56.675
"8046",163365052,2018-02-20,"12:28:02","USD000UTSTOM",56.675
"8047",163365053,2018-02-20,"12:28:02","USD000UTSTOM",56.675
"8048",163365055,2018-02-20,"12:28:02","USD000UTSTOM",56.675
"8049",163365056,2018-02-20,"12:28:02","USD000UTSTOM",56.675
"8050",163365065,2018-02-20,"12:28:02","USD000UTSTOM",56.6775
"8051",163365068,2018-02-20,"12:28:02","USD000UTSTOM",56.68
"8052",163365066,2018-02-20,"12:28:02","USD000UTSTOM",56.6775
"8053",163365076,2018-02-20,"12:28:04","USD000UTSTOM",56.675
"8054",163365071,2018-02-20,"12:28:04","USD000UTSTOM",56.6775
"8055",163365072,2018-02-20,"12:28:04","USD000UTSTOM",56.6775
"8056",163365073,2018-02-20,"12:28:04","USD000UTSTOM",56.675
"8057",163365074,2018-02-20,"12:28:04","USD000UTSTOM",56.675
"8058",163365075,2018-02-20,"12:28:04","USD000UTSTOM",56.675
"8059",163365077,2018-02-20,"12:28:04","USD000UTSTOM",56.6725
"8060",163365083,2018-02-20,"12:28:06","USD000UTSTOM",56.6775
"8061",163365082,2018-02-20,"12:28:06","USD000UTSTOM",56.6775
"8062",163365085,2018-02-20,"12:28:09","USD000UTSTOM",56.68
"8063",163365092,2018-02-20,"12:28:10","USD000UTSTOM",56.68
"8064",163365089,2018-02-20,"12:28:10","USD000UTSTOM",56.68
"8065",163365090,2018-02-20,"12:28:10","USD000UTSTOM",56.68
"8066",163365091,2018-02-20,"12:28:10","USD000UTSTOM",56.68
"8067",163365093,2018-02-20,"12:28:10","USD000UTSTOM",56.68
"8068",163365100,2018-02-20,"12:28:15","USD000UTSTOM",56.68
"8069",163365099,2018-02-20,"12:28:15","USD000UTSTOM",56.68
"8070",163365101,2018-02-20,"12:28:15","USD000UTSTOM",56.6775
"8071",163365103,2018-02-20,"12:28:17","USD000UTSTOM",56.6875
"8072",163365106,2018-02-20,"12:28:19","USD000UTSTOM",56.68
"8073",163365105,2018-02-20,"12:28:19","USD000UTSTOM",56.68
"8074",163365108,2018-02-20,"12:28:20","USD000UTSTOM",56.6825
"8075",163365109,2018-02-20,"12:28:20","USD000UTSTOM",56.685
"8076",163365110,2018-02-20,"12:28:20","USD000UTSTOM",56.6875
"8077",163365111,2018-02-20,"12:28:20","USD000UTSTOM",56.6875
"8078",163365112,2018-02-20,"12:28:20","USD000UTSTOM",56.6875
"8079",163365115,2018-02-20,"12:28:20","USD000UTSTOM",56.685
"8080",163365113,2018-02-20,"12:28:20","USD000UTSTOM",56.6875
"8081",163365107,2018-02-20,"12:28:20","USD000UTSTOM",56.68
"8082",163365131,2018-02-20,"12:28:28","USD000UTSTOM",56.6875
"8083",163365124,2018-02-20,"12:28:28","USD000UTSTOM",56.6825
"8084",163365125,2018-02-20,"12:28:28","USD000UTSTOM",56.6825
"8085",163365126,2018-02-20,"12:28:28","USD000UTSTOM",56.6825
"8086",163365127,2018-02-20,"12:28:28","USD000UTSTOM",56.685
"8087",163365128,2018-02-20,"12:28:28","USD000UTSTOM",56.685
"8088",163365129,2018-02-20,"12:28:28","USD000UTSTOM",56.6875
"8089",163365130,2018-02-20,"12:28:28","USD000UTSTOM",56.6875
"8090",163365133,2018-02-20,"12:28:32","USD000UTSTOM",56.68
"8091",163365136,2018-02-20,"12:28:33","USD000UTSTOM",56.69
"8092",163365134,2018-02-20,"12:28:33","USD000UTSTOM",56.6875
"8093",163365135,2018-02-20,"12:28:33","USD000UTSTOM",56.6875
"8094",163365137,2018-02-20,"12:28:33","USD000UTSTOM",56.69
"8095",163365141,2018-02-20,"12:28:39","USD000UTSTOM",56.6775
"8096",163365139,2018-02-20,"12:28:39","USD000UTSTOM",56.6775
"8097",163365140,2018-02-20,"12:28:39","USD000UTSTOM",56.6775
"8098",163365142,2018-02-20,"12:28:39","USD000UTSTOM",56.6775
"8099",163365145,2018-02-20,"12:28:40","USD000UTSTOM",56.6775
"8100",163365143,2018-02-20,"12:28:40","USD000UTSTOM",56.685
"8101",163365144,2018-02-20,"12:28:40","USD000UTSTOM",56.685
"8102",163365148,2018-02-20,"12:28:40","USD000UTSTOM",56.6775
"8103",163365149,2018-02-20,"12:28:48","USD000UTSTOM",56.685
"8104",163365151,2018-02-20,"12:28:49","USD000UTSTOM",56.68
"8105",163365152,2018-02-20,"12:28:49","USD000UTSTOM",56.68
"8106",163365153,2018-02-20,"12:28:49","USD000UTSTOM",56.68
"8107",163365150,2018-02-20,"12:28:49","USD000UTSTOM",56.68
"8108",163365156,2018-02-20,"12:28:51","USD000UTSTOM",56.68
"8109",163365155,2018-02-20,"12:28:51","USD000UTSTOM",56.68
"8110",163365157,2018-02-20,"12:28:52","USD000UTSTOM",56.68
"8111",163365158,2018-02-20,"12:28:54","USD000UTSTOM",56.68
"8112",163365177,2018-02-20,"12:28:56","USD000UTSTOM",56.675
"8113",163365182,2018-02-20,"12:28:56","USD000UTSTOM",56.6725
"8114",163365181,2018-02-20,"12:28:56","USD000UTSTOM",56.675
"8115",163365159,2018-02-20,"12:28:56","USD000UTSTOM",56.675
"8116",163365160,2018-02-20,"12:28:56","USD000UTSTOM",56.675
"8117",163365161,2018-02-20,"12:28:56","USD000UTSTOM",56.675
"8118",163365162,2018-02-20,"12:28:56","USD000UTSTOM",56.675
"8119",163365163,2018-02-20,"12:28:56","USD000UTSTOM",56.675
"8120",163365166,2018-02-20,"12:28:56","USD000UTSTOM",56.675
"8121",163365172,2018-02-20,"12:28:56","USD000UTSTOM",56.675
"8122",163365191,2018-02-20,"12:28:57","USD000UTSTOM",56.675
"8123",163365190,2018-02-20,"12:28:57","USD000UTSTOM",56.68
"8124",163365193,2018-02-20,"12:28:57","USD000UTSTOM",56.68
"8125",163365200,2018-02-20,"12:28:58","USD000UTSTOM",56.6725
"8126",163365194,2018-02-20,"12:28:58","USD000UTSTOM",56.6775
"8127",163365195,2018-02-20,"12:28:58","USD000UTSTOM",56.675
"8128",163365198,2018-02-20,"12:28:58","USD000UTSTOM",56.675
"8129",163365199,2018-02-20,"12:28:58","USD000UTSTOM",56.6725
"8130",163365203,2018-02-20,"12:28:58","USD000UTSTOM",56.675
"8131",163365226,2018-02-20,"12:28:59","USD000UTSTOM",56.67
"8132",163365221,2018-02-20,"12:28:59","USD000UTSTOM",56.6725
"8133",163365222,2018-02-20,"12:28:59","USD000UTSTOM",56.6725
"8134",163365225,2018-02-20,"12:28:59","USD000UTSTOM",56.6725
"8135",163365228,2018-02-20,"12:29:00","USD000UTSTOM",56.6725
"8136",163365229,2018-02-20,"12:29:00","USD000UTSTOM",56.6775
"8137",163365230,2018-02-20,"12:29:00","USD000UTSTOM",56.6725
"8138",163365227,2018-02-20,"12:29:00","USD000UTSTOM",56.6775
"8139",163365232,2018-02-20,"12:29:01","USD000UTSTOM",56.675
"8140",163365241,2018-02-20,"12:29:02","USD000UTSTOM",56.6675
"8141",163365245,2018-02-20,"12:29:02","USD000UTSTOM",56.6675
"8142",163365244,2018-02-20,"12:29:02","USD000UTSTOM",56.665
"8143",163365237,2018-02-20,"12:29:02","USD000UTSTOM",56.67
"8144",163365238,2018-02-20,"12:29:02","USD000UTSTOM",56.67
"8145",163365239,2018-02-20,"12:29:02","USD000UTSTOM",56.67
"8146",163365240,2018-02-20,"12:29:02","USD000UTSTOM",56.6675
"8147",163365248,2018-02-20,"12:29:03","USD000UTSTOM",56.665
"8148",163365247,2018-02-20,"12:29:03","USD000UTSTOM",56.665
"8149",163365251,2018-02-20,"12:29:03","USD000UTSTOM",56.6725
"8150",163365252,2018-02-20,"12:29:03","USD000UTSTOM",56.675
"8151",163365253,2018-02-20,"12:29:03","USD000UTSTOM",56.675
"8152",163365254,2018-02-20,"12:29:03","USD000UTSTOM",56.675
"8153",163365255,2018-02-20,"12:29:03","USD000UTSTOM",56.675
"8154",163365256,2018-02-20,"12:29:03","USD000UTSTOM",56.675
"8155",163365249,2018-02-20,"12:29:03","USD000UTSTOM",56.6725
"8156",163365250,2018-02-20,"12:29:03","USD000UTSTOM",56.6725
"8157",163365263,2018-02-20,"12:29:04","USD000UTSTOM",56.6775
"8158",163365264,2018-02-20,"12:29:04","USD000UTSTOM",56.6775
"8159",163365261,2018-02-20,"12:29:04","USD000UTSTOM",56.6675
"8160",163365262,2018-02-20,"12:29:04","USD000UTSTOM",56.675
"8161",163365267,2018-02-20,"12:29:13","USD000UTSTOM",56.675
"8162",163365268,2018-02-20,"12:29:13","USD000UTSTOM",56.675
"8163",163365270,2018-02-20,"12:29:15","USD000UTSTOM",56.665
"8164",163365272,2018-02-20,"12:29:15","USD000UTSTOM",56.6625
"8165",163365271,2018-02-20,"12:29:15","USD000UTSTOM",56.6625
"8166",163365281,2018-02-20,"12:29:17","USD000UTSTOM",56.6775
"8167",163365274,2018-02-20,"12:29:17","USD000UTSTOM",56.67
"8168",163365275,2018-02-20,"12:29:17","USD000UTSTOM",56.67
"8169",163365276,2018-02-20,"12:29:17","USD000UTSTOM",56.6725
"8170",163365277,2018-02-20,"12:29:17","USD000UTSTOM",56.6725
"8171",163365278,2018-02-20,"12:29:17","USD000UTSTOM",56.675
"8172",163365279,2018-02-20,"12:29:17","USD000UTSTOM",56.675
"8173",163365280,2018-02-20,"12:29:17","USD000UTSTOM",56.675
"8174",163365282,2018-02-20,"12:29:17","USD000UTSTOM",56.6775
"8175",163365285,2018-02-20,"12:29:20","USD000UTSTOM",56.675
"8176",163365286,2018-02-20,"12:29:20","USD000UTSTOM",56.675
"8177",163365291,2018-02-20,"12:29:21","USD000UTSTOM",56.68
"8178",163365287,2018-02-20,"12:29:21","USD000UTSTOM",56.6775
"8179",163365288,2018-02-20,"12:29:21","USD000UTSTOM",56.6775
"8180",163365289,2018-02-20,"12:29:21","USD000UTSTOM",56.6775
"8181",163365290,2018-02-20,"12:29:21","USD000UTSTOM",56.6775
"8182",163365295,2018-02-20,"12:29:30","USD000UTSTOM",56.67
"8183",163365294,2018-02-20,"12:29:30","USD000UTSTOM",56.6725
"8184",163365300,2018-02-20,"12:29:39","USD000UTSTOM",56.67
"8185",163365299,2018-02-20,"12:29:39","USD000UTSTOM",56.67
"8186",163365308,2018-02-20,"12:29:45","USD000UTSTOM",56.67
"8187",163365311,2018-02-20,"12:29:48","USD000UTSTOM",56.67
"8188",163365310,2018-02-20,"12:29:48","USD000UTSTOM",56.67
"8189",163365312,2018-02-20,"12:29:56","USD000UTSTOM",56.675
"8190",163365313,2018-02-20,"12:29:57","USD000UTSTOM",56.675
"8191",163365315,2018-02-20,"12:29:58","USD000UTSTOM",56.67
"8192",163365317,2018-02-20,"12:29:58","USD000UTSTOM",56.675
"8193",163365319,2018-02-20,"12:30:00","USD000UTSTOM",56.6775
"8194",163365322,2018-02-20,"12:30:00","USD000UTSTOM",56.6775
"8195",163365318,2018-02-20,"12:30:00","USD000UTSTOM",56.675
"8196",163365320,2018-02-20,"12:30:00","USD000UTSTOM",56.6775
"8197",163365346,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8198",163365347,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8199",163365348,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8200",163365349,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8201",163365350,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8202",163365351,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8203",163365361,2018-02-20,"12:30:01","USD000UTSTOM",56.6825
"8204",163365352,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8205",163365323,2018-02-20,"12:30:01","USD000UTSTOM",56.6775
"8206",163365324,2018-02-20,"12:30:01","USD000UTSTOM",56.6775
"8207",163365325,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8208",163365326,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8209",163365327,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8210",163365328,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8211",163365329,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8212",163365330,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8213",163365331,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8214",163365332,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8215",163365333,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8216",163365334,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8217",163365335,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8218",163365336,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8219",163365337,2018-02-20,"12:30:01","USD000UTSTOM",56.675
"8220",163365338,2018-02-20,"12:30:01","USD000UTSTOM",56.6775
"8221",163365339,2018-02-20,"12:30:01","USD000UTSTOM",56.6775
"8222",163365340,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8223",163365341,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8224",163365344,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8225",163365345,2018-02-20,"12:30:01","USD000UTSTOM",56.68
"8226",163365401,2018-02-20,"12:30:02","USD000UTSTOM",56.685
"8227",163365368,2018-02-20,"12:30:02","USD000UTSTOM",56.685
"8228",163365369,2018-02-20,"12:30:02","USD000UTSTOM",56.685
"8229",163365370,2018-02-20,"12:30:02","USD000UTSTOM",56.6825
"8230",163365379,2018-02-20,"12:30:02","USD000UTSTOM",56.6775
"8231",163365380,2018-02-20,"12:30:02","USD000UTSTOM",56.6775
"8232",163365381,2018-02-20,"12:30:02","USD000UTSTOM",56.675
"8233",163365382,2018-02-20,"12:30:02","USD000UTSTOM",56.675
"8234",163365383,2018-02-20,"12:30:02","USD000UTSTOM",56.675
"8235",163365384,2018-02-20,"12:30:02","USD000UTSTOM",56.6725
"8236",163365390,2018-02-20,"12:30:02","USD000UTSTOM",56.68
"8237",163365392,2018-02-20,"12:30:02","USD000UTSTOM",56.6825
"8238",163365393,2018-02-20,"12:30:02","USD000UTSTOM",56.685
"8239",163365400,2018-02-20,"12:30:02","USD000UTSTOM",56.685
"8240",163365402,2018-02-20,"12:30:02","USD000UTSTOM",56.6875
"8241",163365403,2018-02-20,"12:30:02","USD000UTSTOM",56.6875
"8242",163365406,2018-02-20,"12:30:02","USD000UTSTOM",56.6875
"8243",163365407,2018-02-20,"12:30:02","USD000UTSTOM",56.6875
"8244",163365411,2018-02-20,"12:30:02","USD000UTSTOM",56.6875
"8245",163365495,2018-02-20,"12:30:04","USD000UTSTOM",56.6775
"8246",163365421,2018-02-20,"12:30:04","USD000UTSTOM",56.6825
"8247",163365422,2018-02-20,"12:30:04","USD000UTSTOM",56.6825
"8248",163365423,2018-02-20,"12:30:04","USD000UTSTOM",56.68
"8249",163365424,2018-02-20,"12:30:04","USD000UTSTOM",56.68
"8250",163365425,2018-02-20,"12:30:04","USD000UTSTOM",56.68
"8251",163365426,2018-02-20,"12:30:04","USD000UTSTOM",56.68
"8252",163365427,2018-02-20,"12:30:04","USD000UTSTOM",56.68
"8253",163365428,2018-02-20,"12:30:04","USD000UTSTOM",56.6775
"8254",163365429,2018-02-20,"12:30:04","USD000UTSTOM",56.6775
"8255",163365430,2018-02-20,"12:30:04","USD000UTSTOM",56.6775
"8256",163365431,2018-02-20,"12:30:04","USD000UTSTOM",56.6775
"8257",163365432,2018-02-20,"12:30:04","USD000UTSTOM",56.6775
"8258",163365445,2018-02-20,"12:30:04","USD000UTSTOM",56.6775
"8259",163365446,2018-02-20,"12:30:04","USD000UTSTOM",56.6775
"8260",163365447,2018-02-20,"12:30:04","USD000UTSTOM",56.6825
"8261",163365451,2018-02-20,"12:30:04","USD000UTSTOM",56.6825
"8262",163365452,2018-02-20,"12:30:04","USD000UTSTOM",56.6825
"8263",163365454,2018-02-20,"12:30:04","USD000UTSTOM",56.6825
"8264",163365463,2018-02-20,"12:30:04","USD000UTSTOM",56.6825
"8265",163365464,2018-02-20,"12:30:04","USD000UTSTOM",56.675
"8266",163365465,2018-02-20,"12:30:04","USD000UTSTOM",56.6725
"8267",163365466,2018-02-20,"12:30:04","USD000UTSTOM",56.6725
"8268",163365467,2018-02-20,"12:30:04","USD000UTSTOM",56.6725
"8269",163365468,2018-02-20,"12:30:04","USD000UTSTOM",56.67
"8270",163365469,2018-02-20,"12:30:04","USD000UTSTOM",56.67
"8271",163365470,2018-02-20,"12:30:04","USD000UTSTOM",56.67
"8272",163365471,2018-02-20,"12:30:04","USD000UTSTOM",56.67
"8273",163365487,2018-02-20,"12:30:04","USD000UTSTOM",56.67
"8274",163365496,2018-02-20,"12:30:05","USD000UTSTOM",56.67
"8275",163365497,2018-02-20,"12:30:06","USD000UTSTOM",56.6725
"8276",163365498,2018-02-20,"12:30:06","USD000UTSTOM",56.6725
"8277",163365500,2018-02-20,"12:30:07","USD000UTSTOM",56.675
"8278",163365501,2018-02-20,"12:30:07","USD000UTSTOM",56.675
"8279",163365502,2018-02-20,"12:30:07","USD000UTSTOM",56.675
"8280",163365499,2018-02-20,"12:30:07","USD000UTSTOM",56.675
"8281",163365503,2018-02-20,"12:30:07","USD000UTSTOM",56.6775
"8282",163365512,2018-02-20,"12:30:11","USD000UTSTOM",56.67
"8283",163365510,2018-02-20,"12:30:11","USD000UTSTOM",56.675
"8284",163365511,2018-02-20,"12:30:11","USD000UTSTOM",56.67
"8285",163365513,2018-02-20,"12:30:11","USD000UTSTOM",56.67
"8286",163365515,2018-02-20,"12:30:12","USD000UTSTOM",56.67
"8287",163365516,2018-02-20,"12:30:12","USD000UTSTOM",56.6725
"8288",163365517,2018-02-20,"12:30:13","USD000UTSTOM",56.6725
"8289",163365525,2018-02-20,"12:30:14","USD000UTSTOM",56.6725
"8290",163365528,2018-02-20,"12:30:15","USD000UTSTOM",56.665
"8291",163365527,2018-02-20,"12:30:15","USD000UTSTOM",56.6725
"8292",163365529,2018-02-20,"12:30:16","USD000UTSTOM",56.67
"8293",163365531,2018-02-20,"12:30:19","USD000UTSTOM",56.6675
"8294",163365530,2018-02-20,"12:30:19","USD000UTSTOM",56.6675
"8295",163365535,2018-02-20,"12:30:20","USD000UTSTOM",56.6675
"8296",163365537,2018-02-20,"12:30:21","USD000UTSTOM",56.6575
"8297",163365548,2018-02-20,"12:30:26","USD000UTSTOM",56.6575
"8298",163365549,2018-02-20,"12:30:27","USD000UTSTOM",56.6575
"8299",163365550,2018-02-20,"12:30:27","USD000UTSTOM",56.6525
"8300",163365551,2018-02-20,"12:30:28","USD000UTSTOM",56.6575
"8301",163365554,2018-02-20,"12:30:29","USD000UTSTOM",56.6575
"8302",163365553,2018-02-20,"12:30:29","USD000UTSTOM",56.6575
"8303",163365555,2018-02-20,"12:30:30","USD000UTSTOM",56.6575
"8304",163365557,2018-02-20,"12:30:30","USD000UTSTOM",56.6575
"8305",163365556,2018-02-20,"12:30:30","USD000UTSTOM",56.6575
"8306",163365558,2018-02-20,"12:30:31","USD000UTSTOM",56.6575
"8307",163365559,2018-02-20,"12:30:31","USD000UTSTOM",56.6575
"8308",163365560,2018-02-20,"12:30:32","USD000UTSTOM",56.6575
"8309",163365561,2018-02-20,"12:30:32","USD000UTSTOM",56.6575
"8310",163365565,2018-02-20,"12:30:35","USD000UTSTOM",56.655
"8311",163365566,2018-02-20,"12:30:36","USD000UTSTOM",56.655
"8312",163365571,2018-02-20,"12:30:37","USD000UTSTOM",56.6525
"8313",163365572,2018-02-20,"12:30:38","USD000UTSTOM",56.6525
"8314",163365575,2018-02-20,"12:30:39","USD000UTSTOM",56.65
"8315",163365573,2018-02-20,"12:30:39","USD000UTSTOM",56.65
"8316",163365574,2018-02-20,"12:30:39","USD000UTSTOM",56.65
"8317",163365577,2018-02-20,"12:30:39","USD000UTSTOM",56.65
"8318",163365578,2018-02-20,"12:30:42","USD000UTSTOM",56.6475
"8319",163365579,2018-02-20,"12:30:42","USD000UTSTOM",56.6475
"8320",163365581,2018-02-20,"12:30:43","USD000UTSTOM",56.6525
"8321",163365582,2018-02-20,"12:30:44","USD000UTSTOM",56.6525
"8322",163365589,2018-02-20,"12:30:45","USD000UTSTOM",56.6525
"8323",163365585,2018-02-20,"12:30:45","USD000UTSTOM",56.6525
"8324",163365586,2018-02-20,"12:30:45","USD000UTSTOM",56.6525
"8325",163365587,2018-02-20,"12:30:45","USD000UTSTOM",56.6525
"8326",163365588,2018-02-20,"12:30:45","USD000UTSTOM",56.6525
"8327",163365590,2018-02-20,"12:30:45","USD000UTSTOM",56.6525
"8328",163365597,2018-02-20,"12:30:46","USD000UTSTOM",56.6475
"8329",163365591,2018-02-20,"12:30:46","USD000UTSTOM",56.65
"8330",163365592,2018-02-20,"12:30:46","USD000UTSTOM",56.65
"8331",163365593,2018-02-20,"12:30:46","USD000UTSTOM",56.6475
