"","number","date","time","ticker","price"
"43",2799568586,2018-02-20,"10:00:13","SBER",266.57
"44",2799568590,2018-02-20,"10:00:13","SBER",266.73
"45",2799568591,2018-02-20,"10:00:13","SBER",266.8
"46",2799568592,2018-02-20,"10:00:13","SBER",266.8
"47",2799568582,2018-02-20,"10:00:13","SBER",266.61
"48",2799568575,2018-02-20,"10:00:13","SBER",266.69
"49",2799568879,2018-02-20,"10:00:19","SBER",266.65
"50",2799568909,2018-02-20,"10:00:20","SBER",266.57
"51",2799568897,2018-02-20,"10:00:20","SBER",266.57
"52",2799568898,2018-02-20,"10:00:20","SBER",266.57
"53",2799568899,2018-02-20,"10:00:20","SBER",266.57
"54",2799568900,2018-02-20,"10:00:20","SBER",266.57
"55",2799568901,2018-02-20,"10:00:20","SBER",266.57
"56",2799568902,2018-02-20,"10:00:20","SBER",266.57
"57",2799568903,2018-02-20,"10:00:20","SBER",266.57
"58",2799568904,2018-02-20,"10:00:20","SBER",266.57
"59",2799568905,2018-02-20,"10:00:20","SBER",266.57
"60",2799568906,2018-02-20,"10:00:20","SBER",266.57
"61",2799568907,2018-02-20,"10:00:20","SBER",266.57
"62",2799568908,2018-02-20,"10:00:20","SBER",266.57
"63",2799568910,2018-02-20,"10:00:20","SBER",266.55
"64",2799568911,2018-02-20,"10:00:20","SBER",266.55
"65",2799568912,2018-02-20,"10:00:20","SBER",266.55
"66",2799568913,2018-02-20,"10:00:20","SBER",266.55
"67",2799568914,2018-02-20,"10:00:20","SBER",266.55
"68",2799568915,2018-02-20,"10:00:20","SBER",266.55
"69",2799568916,2018-02-20,"10:00:20","SBER",266.55
"70",2799568917,2018-02-20,"10:00:20","SBER",266.55
"71",2799568918,2018-02-20,"10:00:20","SBER",266.55
"72",2799568926,2018-02-20,"10:00:20","SBER",266.55
"73",2799568929,2018-02-20,"10:00:20","SBER",266.53
"74",2799568962,2018-02-20,"10:00:21","SBER",266.5
"75",2799568963,2018-02-20,"10:00:21","SBER",266.5
"76",2799568990,2018-02-20,"10:00:21","SBER",266.5
"77",2799568991,2018-02-20,"10:00:21","SBER",266.48
"78",2799568993,2018-02-20,"10:00:21","SBER",266.43
"79",2799568994,2018-02-20,"10:00:21","SBER",266.41
"80",2799568998,2018-02-20,"10:00:22","SBER",266.4
"81",2799568999,2018-02-20,"10:00:22","SBER",266.46
"82",2799569039,2018-02-20,"10:00:22","SBER",266.4
"83",2799569040,2018-02-20,"10:00:22","SBER",266.47
"84",2799569046,2018-02-20,"10:00:22","SBER",266.38
"85",2799569049,2018-02-20,"10:00:22","SBER",266.38
"86",2799569084,2018-02-20,"10:00:24","SBER",266.38
"87",2799569091,2018-02-20,"10:00:24","SBER",266.38
"88",2799569092,2018-02-20,"10:00:24","SBER",266.43
"89",2799569148,2018-02-20,"10:00:26","SBER",266.33
"90",2799569149,2018-02-20,"10:00:26","SBER",266.33
"91",2799569150,2018-02-20,"10:00:26","SBER",266.3
"92",2799569151,2018-02-20,"10:00:26","SBER",266.3
"93",2799569152,2018-02-20,"10:00:26","SBER",266.28
"94",2799569153,2018-02-20,"10:00:26","SBER",266.27
"95",2799569158,2018-02-20,"10:00:26","SBER",266.27
"96",2799569159,2018-02-20,"10:00:26","SBER",266.26
"97",2799569174,2018-02-20,"10:00:27","SBER",266.46
"98",2799569186,2018-02-20,"10:00:27","SBER",266.46
"99",2799569187,2018-02-20,"10:00:27","SBER",266.47
"100",2799569239,2018-02-20,"10:00:28","SBER",266.59
"101",2799569192,2018-02-20,"10:00:28","SBER",266.46
"102",2799569193,2018-02-20,"10:00:28","SBER",266.46
"103",2799569194,2018-02-20,"10:00:28","SBER",266.47
"104",2799569195,2018-02-20,"10:00:28","SBER",266.46
"105",2799569196,2018-02-20,"10:00:28","SBER",266.46
"106",2799569197,2018-02-20,"10:00:28","SBER",266.47
"107",2799569198,2018-02-20,"10:00:28","SBER",266.46
"108",2799569199,2018-02-20,"10:00:28","SBER",266.47
"109",2799569200,2018-02-20,"10:00:28","SBER",266.46
"110",2799569201,2018-02-20,"10:00:28","SBER",266.46
"111",2799569202,2018-02-20,"10:00:28","SBER",266.46
"112",2799569203,2018-02-20,"10:00:28","SBER",266.47
"113",2799569211,2018-02-20,"10:00:28","SBER",266.46
"114",2799569212,2018-02-20,"10:00:28","SBER",266.47
"115",2799569213,2018-02-20,"10:00:28","SBER",266.47
"116",2799569214,2018-02-20,"10:00:28","SBER",266.47
"117",2799569215,2018-02-20,"10:00:28","SBER",266.47
"118",2799569216,2018-02-20,"10:00:28","SBER",266.47
"119",2799569218,2018-02-20,"10:00:28","SBER",266.47
"120",2799569219,2018-02-20,"10:00:28","SBER",266.47
"121",2799569220,2018-02-20,"10:00:28","SBER",266.47
"122",2799569221,2018-02-20,"10:00:28","SBER",266.48
"123",2799569222,2018-02-20,"10:00:28","SBER",266.49
"124",2799569223,2018-02-20,"10:00:28","SBER",266.5
"125",2799569225,2018-02-20,"10:00:28","SBER",266.5
"126",2799569226,2018-02-20,"10:00:28","SBER",266.54
"127",2799569227,2018-02-20,"10:00:28","SBER",266.56
"128",2799569228,2018-02-20,"10:00:28","SBER",266.56
"129",2799569229,2018-02-20,"10:00:28","SBER",266.56
"130",2799569230,2018-02-20,"10:00:28","SBER",266.56
"131",2799569231,2018-02-20,"10:00:28","SBER",266.56
"132",2799569232,2018-02-20,"10:00:28","SBER",266.56
"133",2799569233,2018-02-20,"10:00:28","SBER",266.56
"134",2799569234,2018-02-20,"10:00:28","SBER",266.56
"135",2799569235,2018-02-20,"10:00:28","SBER",266.56
"136",2799569236,2018-02-20,"10:00:28","SBER",266.56
"137",2799569237,2018-02-20,"10:00:28","SBER",266.56
"138",2799569238,2018-02-20,"10:00:28","SBER",266.56
"139",2799569240,2018-02-20,"10:00:28","SBER",266.54
"140",2799569241,2018-02-20,"10:00:28","SBER",266.51
"141",2799569242,2018-02-20,"10:00:28","SBER",266.51
"142",2799569243,2018-02-20,"10:00:28","SBER",266.51
"143",2799569244,2018-02-20,"10:00:28","SBER",266.52
"144",2799569245,2018-02-20,"10:00:28","SBER",266.52
"145",2799569246,2018-02-20,"10:00:28","SBER",266.46
"146",2799569247,2018-02-20,"10:00:28","SBER",266.5
"147",2799569253,2018-02-20,"10:00:28","SBER",266.45
"148",2799569254,2018-02-20,"10:00:28","SBER",266.48
"149",2799569255,2018-02-20,"10:00:28","SBER",266.45
"150",2799569256,2018-02-20,"10:00:28","SBER",266.45
"151",2799569258,2018-02-20,"10:00:28","SBER",266.45
"152",2799569259,2018-02-20,"10:00:28","SBER",266.58
"153",2799569260,2018-02-20,"10:00:28","SBER",266.58
"154",2799569262,2018-02-20,"10:00:28","SBER",266.43
"155",2799569263,2018-02-20,"10:00:28","SBER",266.43
"156",2799569264,2018-02-20,"10:00:28","SBER",266.43
"157",2799569265,2018-02-20,"10:00:28","SBER",266.43
"158",2799569605,2018-02-20,"10:00:31","SBER",266.48
"159",2799569666,2018-02-20,"10:00:32","SBER",266.55
"160",2799569667,2018-02-20,"10:00:32","SBER",266.55
"161",2799569668,2018-02-20,"10:00:32","SBER",266.57
"162",2799569669,2018-02-20,"10:00:32","SBER",266.58
"163",2799569670,2018-02-20,"10:00:32","SBER",266.58
"164",2799569681,2018-02-20,"10:00:33","SBER",266.57
"165",2799570151,2018-02-20,"10:00:35","SBER",266.53
"166",2799570211,2018-02-20,"10:00:36","SBER",266.52
"167",2799570212,2018-02-20,"10:00:36","SBER",266.52
"168",2799570311,2018-02-20,"10:00:37","SBER",266.54
"169",2799570327,2018-02-20,"10:00:37","SBER",266.73
"170",2799570328,2018-02-20,"10:00:37","SBER",266.73
"171",2799570329,2018-02-20,"10:00:37","SBER",266.77
"172",2799570330,2018-02-20,"10:00:37","SBER",266.79
"173",2799570331,2018-02-20,"10:00:37","SBER",266.8
"174",2799570332,2018-02-20,"10:00:37","SBER",266.8
"175",2799570360,2018-02-20,"10:00:38","SBER",266.58
"176",2799570361,2018-02-20,"10:00:38","SBER",266.57
"177",2799570362,2018-02-20,"10:00:38","SBER",266.56
"178",2799570363,2018-02-20,"10:00:38","SBER",266.55
"179",2799570398,2018-02-20,"10:00:39","SBER",266.48
"180",2799570418,2018-02-20,"10:00:39","SBER",266.4
"181",2799570419,2018-02-20,"10:00:39","SBER",266.4
"182",2799570420,2018-02-20,"10:00:39","SBER",266.48
"183",2799570421,2018-02-20,"10:00:39","SBER",266.52
"184",2799570422,2018-02-20,"10:00:39","SBER",266.53
"185",2799570423,2018-02-20,"10:00:39","SBER",266.54
"186",2799570424,2018-02-20,"10:00:39","SBER",266.57
"187",2799570425,2018-02-20,"10:00:39","SBER",266.58
"188",2799570426,2018-02-20,"10:00:39","SBER",266.58
"189",2799570427,2018-02-20,"10:00:39","SBER",266.58
"190",2799570428,2018-02-20,"10:00:39","SBER",266.58
"191",2799570429,2018-02-20,"10:00:39","SBER",266.58
"192",2799570430,2018-02-20,"10:00:39","SBER",266.6
"193",2799570431,2018-02-20,"10:00:39","SBER",266.67
"194",2799570432,2018-02-20,"10:00:39","SBER",266.68
"195",2799570500,2018-02-20,"10:00:41","SBER",266.63
"196",2799570626,2018-02-20,"10:00:45","SBER",266.41
"197",2799570627,2018-02-20,"10:00:45","SBER",266.41
"198",2799570649,2018-02-20,"10:00:45","SBER",266.5
"199",2799570660,2018-02-20,"10:00:45","SBER",266.57
"200",2799570661,2018-02-20,"10:00:45","SBER",266.59
"201",2799570662,2018-02-20,"10:00:45","SBER",266.61
"202",2799570663,2018-02-20,"10:00:45","SBER",266.62
"203",2799570664,2018-02-20,"10:00:45","SBER",266.64
"204",2799570665,2018-02-20,"10:00:45","SBER",266.69
"205",2799570679,2018-02-20,"10:00:47","SBER",266.6
"206",2799570708,2018-02-20,"10:00:48","SBER",266.45
"207",2799570710,2018-02-20,"10:00:48","SBER",266.45
"208",2799570714,2018-02-20,"10:00:48","SBER",266.45
"209",2799570897,2018-02-20,"10:00:51","SBER",266.45
"210",2799570945,2018-02-20,"10:00:53","SBER",266.41
"211",2799570946,2018-02-20,"10:00:53","SBER",266.4
"212",2799570991,2018-02-20,"10:00:55","SBER",266.45
"213",2799570992,2018-02-20,"10:00:55","SBER",266.51
"214",2799570993,2018-02-20,"10:00:55","SBER",266.52
"215",2799570994,2018-02-20,"10:00:55","SBER",266.54
"216",2799570995,2018-02-20,"10:00:55","SBER",266.56
"217",2799570996,2018-02-20,"10:00:55","SBER",266.59
"218",2799570997,2018-02-20,"10:00:55","SBER",266.61
"219",2799570998,2018-02-20,"10:00:55","SBER",266.62
"220",2799571009,2018-02-20,"10:00:55","SBER",266.57
"221",2799571226,2018-02-20,"10:01:00","SBER",266.5
"222",2799571286,2018-02-20,"10:01:01","SBER",266.8
"223",2799571247,2018-02-20,"10:01:01","SBER",266.65
"224",2799571283,2018-02-20,"10:01:01","SBER",266.77
"225",2799571284,2018-02-20,"10:01:01","SBER",266.78
"226",2799571285,2018-02-20,"10:01:01","SBER",266.79
"227",2799571287,2018-02-20,"10:01:01","SBER",266.8
"228",2799571288,2018-02-20,"10:01:01","SBER",266.81
"229",2799571289,2018-02-20,"10:01:01","SBER",266.82
"230",2799571379,2018-02-20,"10:01:03","SBER",266.82
"231",2799571380,2018-02-20,"10:01:03","SBER",266.82
"232",2799571381,2018-02-20,"10:01:03","SBER",266.82
"233",2799571382,2018-02-20,"10:01:03","SBER",266.82
"234",2799571383,2018-02-20,"10:01:03","SBER",266.82
"235",2799571384,2018-02-20,"10:01:03","SBER",266.82
"236",2799571385,2018-02-20,"10:01:03","SBER",266.82
"237",2799571386,2018-02-20,"10:01:03","SBER",266.82
"238",2799571387,2018-02-20,"10:01:03","SBER",266.82
"239",2799571388,2018-02-20,"10:01:03","SBER",266.85
"240",2799571419,2018-02-20,"10:01:04","SBER",266.72
"241",2799571420,2018-02-20,"10:01:04","SBER",266.72
"242",2799571421,2018-02-20,"10:01:04","SBER",266.7
"243",2799571422,2018-02-20,"10:01:04","SBER",266.69
"244",2799571423,2018-02-20,"10:01:04","SBER",266.68
"245",2799571424,2018-02-20,"10:01:04","SBER",266.67
"246",2799571425,2018-02-20,"10:01:04","SBER",266.66
"247",2799571426,2018-02-20,"10:01:04","SBER",266.66
"248",2799571427,2018-02-20,"10:01:04","SBER",266.64
"249",2799571428,2018-02-20,"10:01:04","SBER",266.62
"250",2799571441,2018-02-20,"10:01:04","SBER",266.7
"251",2799571442,2018-02-20,"10:01:04","SBER",266.69
"252",2799571443,2018-02-20,"10:01:04","SBER",266.67
"253",2799571444,2018-02-20,"10:01:04","SBER",266.66
"254",2799571483,2018-02-20,"10:01:05","SBER",266.66
"255",2799571506,2018-02-20,"10:01:06","SBER",266.66
"256",2799571543,2018-02-20,"10:01:06","SBER",266.65
"257",2799571544,2018-02-20,"10:01:06","SBER",266.63
"258",2799571546,2018-02-20,"10:01:06","SBER",266.62
"259",2799571550,2018-02-20,"10:01:06","SBER",266.6
"260",2799571661,2018-02-20,"10:01:06","SBER",266.47
"261",2799571722,2018-02-20,"10:01:06","SBER",266.47
"262",2799571847,2018-02-20,"10:01:08","SBER",266.62
"263",2799571848,2018-02-20,"10:01:08","SBER",266.63
"264",2799571849,2018-02-20,"10:01:08","SBER",266.63
"265",2799571855,2018-02-20,"10:01:08","SBER",266.47
"266",2799571904,2018-02-20,"10:01:09","SBER",266.47
"267",2799571929,2018-02-20,"10:01:10","SBER",266.47
"268",2799571930,2018-02-20,"10:01:10","SBER",266.51
"269",2799571931,2018-02-20,"10:01:10","SBER",266.53
"270",2799571932,2018-02-20,"10:01:10","SBER",266.59
"271",2799571933,2018-02-20,"10:01:10","SBER",266.6
"272",2799571934,2018-02-20,"10:01:10","SBER",266.61
"273",2799571935,2018-02-20,"10:01:10","SBER",266.62
"274",2799571936,2018-02-20,"10:01:10","SBER",266.63
"275",2799571942,2018-02-20,"10:01:11","SBER",266.45
"276",2799571943,2018-02-20,"10:01:11","SBER",266.44
"277",2799572017,2018-02-20,"10:01:14","SBER",266.63
"278",2799572018,2018-02-20,"10:01:14","SBER",266.63
"279",2799572019,2018-02-20,"10:01:14","SBER",266.63
"280",2799572020,2018-02-20,"10:01:14","SBER",266.63
"281",2799572021,2018-02-20,"10:01:15","SBER",266.58
"282",2799572026,2018-02-20,"10:01:15","SBER",266.65
"283",2799572047,2018-02-20,"10:01:16","SBER",266.74
"284",2799572048,2018-02-20,"10:01:16","SBER",266.76
"285",2799572049,2018-02-20,"10:01:16","SBER",266.77
"286",2799572051,2018-02-20,"10:01:16","SBER",266.63
"287",2799572052,2018-02-20,"10:01:16","SBER",266.62
"288",2799572053,2018-02-20,"10:01:16","SBER",266.61
"289",2799572159,2018-02-20,"10:01:19","SBER",266.77
"290",2799572160,2018-02-20,"10:01:19","SBER",266.77
"291",2799572161,2018-02-20,"10:01:19","SBER",266.77
"292",2799572162,2018-02-20,"10:01:19","SBER",266.77
"293",2799572163,2018-02-20,"10:01:19","SBER",266.77
"294",2799572164,2018-02-20,"10:01:19","SBER",266.77
"295",2799572165,2018-02-20,"10:01:19","SBER",266.77
"296",2799572166,2018-02-20,"10:01:19","SBER",266.77
"297",2799572167,2018-02-20,"10:01:19","SBER",266.77
"298",2799572168,2018-02-20,"10:01:19","SBER",266.77
"299",2799572169,2018-02-20,"10:01:19","SBER",266.77
"300",2799572170,2018-02-20,"10:01:19","SBER",266.77
"301",2799572171,2018-02-20,"10:01:19","SBER",266.77
"302",2799572172,2018-02-20,"10:01:19","SBER",266.77
"303",2799572173,2018-02-20,"10:01:19","SBER",266.77
"304",2799572180,2018-02-20,"10:01:19","SBER",266.72
"305",2799572303,2018-02-20,"10:01:20","SBER",266.7
"306",2799572304,2018-02-20,"10:01:20","SBER",266.69
"307",2799572305,2018-02-20,"10:01:20","SBER",266.68
"308",2799572306,2018-02-20,"10:01:20","SBER",266.67
"309",2799572307,2018-02-20,"10:01:20","SBER",266.65
"310",2799572308,2018-02-20,"10:01:20","SBER",266.64
"311",2799572309,2018-02-20,"10:01:20","SBER",266.54
"312",2799572310,2018-02-20,"10:01:20","SBER",266.5
"313",2799572311,2018-02-20,"10:01:20","SBER",266.5
"314",2799572312,2018-02-20,"10:01:20","SBER",266.5
"315",2799572313,2018-02-20,"10:01:20","SBER",266.5
"316",2799572314,2018-02-20,"10:01:20","SBER",266.5
"317",2799572315,2018-02-20,"10:01:20","SBER",266.5
"318",2799572316,2018-02-20,"10:01:20","SBER",266.5
"319",2799572317,2018-02-20,"10:01:20","SBER",266.5
"320",2799572318,2018-02-20,"10:01:20","SBER",266.5
"321",2799572319,2018-02-20,"10:01:20","SBER",266.48
"322",2799572320,2018-02-20,"10:01:20","SBER",266.48
"323",2799572321,2018-02-20,"10:01:20","SBER",266.48
"324",2799572322,2018-02-20,"10:01:20","SBER",266.5
"325",2799572323,2018-02-20,"10:01:20","SBER",266.5
"326",2799572324,2018-02-20,"10:01:20","SBER",266.48
"327",2799572325,2018-02-20,"10:01:20","SBER",266.5
"328",2799572326,2018-02-20,"10:01:20","SBER",266.5
"329",2799572327,2018-02-20,"10:01:20","SBER",266.5
"330",2799572328,2018-02-20,"10:01:20","SBER",266.5
"331",2799572329,2018-02-20,"10:01:20","SBER",266.5
"332",2799572330,2018-02-20,"10:01:20","SBER",266.5
"333",2799572332,2018-02-20,"10:01:20","SBER",266.5
"334",2799572333,2018-02-20,"10:01:20","SBER",266.5
"335",2799572334,2018-02-20,"10:01:20","SBER",266.5
"336",2799572335,2018-02-20,"10:01:20","SBER",266.47
"337",2799572338,2018-02-20,"10:01:20","SBER",266.5
"338",2799572339,2018-02-20,"10:01:20","SBER",266.5
"339",2799572340,2018-02-20,"10:01:20","SBER",266.5
"340",2799572341,2018-02-20,"10:01:20","SBER",266.5
"341",2799572342,2018-02-20,"10:01:20","SBER",266.5
"342",2799572343,2018-02-20,"10:01:20","SBER",266.5
"343",2799572360,2018-02-20,"10:01:22","SBER",266.5
"344",2799572382,2018-02-20,"10:01:23","SBER",266.46
"345",2799572414,2018-02-20,"10:01:26","SBER",266.49
"346",2799572418,2018-02-20,"10:01:27","SBER",266.49
"347",2799572436,2018-02-20,"10:01:28","SBER",266.46
"348",2799572448,2018-02-20,"10:01:29","SBER",266.45
"349",2799572449,2018-02-20,"10:01:29","SBER",266.43
"350",2799572452,2018-02-20,"10:01:29","SBER",266.49
"351",2799572453,2018-02-20,"10:01:29","SBER",266.5
"352",2799572571,2018-02-20,"10:01:35","SBER",266.43
"353",2799572572,2018-02-20,"10:01:35","SBER",266.43
"354",2799572573,2018-02-20,"10:01:35","SBER",266.41
"355",2799572574,2018-02-20,"10:01:35","SBER",266.41
"356",2799572575,2018-02-20,"10:01:35","SBER",266.4
"357",2799572576,2018-02-20,"10:01:35","SBER",266.4
"358",2799572577,2018-02-20,"10:01:35","SBER",266.4
"359",2799572578,2018-02-20,"10:01:35","SBER",266.4
"360",2799572579,2018-02-20,"10:01:35","SBER",266.4
"361",2799572580,2018-02-20,"10:01:35","SBER",266.49
"362",2799572581,2018-02-20,"10:01:35","SBER",266.49
"363",2799572582,2018-02-20,"10:01:35","SBER",266.49
"364",2799572583,2018-02-20,"10:01:35","SBER",266.49
"365",2799572584,2018-02-20,"10:01:35","SBER",266.5
"366",2799572586,2018-02-20,"10:01:35","SBER",266.43
"367",2799572628,2018-02-20,"10:01:36","SBER",266.45
"368",2799572737,2018-02-20,"10:01:40","SBER",266.27
"369",2799572765,2018-02-20,"10:01:40","SBER",266.26
"370",2799572766,2018-02-20,"10:01:40","SBER",266.26
"371",2799572767,2018-02-20,"10:01:40","SBER",266.25
"372",2799572768,2018-02-20,"10:01:40","SBER",266.23
"373",2799572769,2018-02-20,"10:01:40","SBER",266.23
"374",2799572772,2018-02-20,"10:01:40","SBER",266.23
"375",2799572774,2018-02-20,"10:01:40","SBER",266.22
"376",2799572775,2018-02-20,"10:01:40","SBER",266.21
"377",2799572776,2018-02-20,"10:01:40","SBER",266.2
"378",2799572777,2018-02-20,"10:01:40","SBER",266.19
"379",2799572784,2018-02-20,"10:01:40","SBER",266.18
"380",2799572785,2018-02-20,"10:01:40","SBER",266.18
"381",2799572786,2018-02-20,"10:01:40","SBER",266.17
"382",2799572792,2018-02-20,"10:01:40","SBER",266.13
"383",2799572831,2018-02-20,"10:01:40","SBER",266.11
"384",2799572832,2018-02-20,"10:01:40","SBER",266.11
"385",2799572833,2018-02-20,"10:01:40","SBER",266.11
"386",2799572834,2018-02-20,"10:01:40","SBER",266.11
"387",2799572835,2018-02-20,"10:01:40","SBER",266.11
"388",2799572836,2018-02-20,"10:01:40","SBER",266.11
"389",2799572837,2018-02-20,"10:01:40","SBER",266.08
"390",2799572838,2018-02-20,"10:01:40","SBER",266.07
"391",2799572840,2018-02-20,"10:01:40","SBER",266.03
"392",2799572845,2018-02-20,"10:01:40","SBER",266.02
"393",2799572846,2018-02-20,"10:01:40","SBER",266.02
"394",2799572847,2018-02-20,"10:01:40","SBER",266.02
"395",2799572874,2018-02-20,"10:01:41","SBER",266.01
"396",2799572875,2018-02-20,"10:01:41","SBER",266.01
"397",2799572876,2018-02-20,"10:01:41","SBER",266.01
"398",2799572877,2018-02-20,"10:01:41","SBER",266.01
"399",2799572878,2018-02-20,"10:01:41","SBER",266.01
"400",2799572879,2018-02-20,"10:01:41","SBER",266.01
"401",2799572880,2018-02-20,"10:01:41","SBER",266.01
"402",2799572881,2018-02-20,"10:01:41","SBER",266.01
"403",2799572882,2018-02-20,"10:01:41","SBER",266.01
"404",2799572883,2018-02-20,"10:01:41","SBER",266.01
"405",2799572884,2018-02-20,"10:01:41","SBER",266
"406",2799572885,2018-02-20,"10:01:41","SBER",266
"407",2799572886,2018-02-20,"10:01:41","SBER",266
"408",2799572887,2018-02-20,"10:01:41","SBER",266
"409",2799572888,2018-02-20,"10:01:41","SBER",266
"410",2799572889,2018-02-20,"10:01:41","SBER",266
"411",2799572890,2018-02-20,"10:01:41","SBER",266
"412",2799572891,2018-02-20,"10:01:41","SBER",266
"413",2799572892,2018-02-20,"10:01:41","SBER",266
"414",2799572893,2018-02-20,"10:01:41","SBER",266
"415",2799572894,2018-02-20,"10:01:41","SBER",266
"416",2799572895,2018-02-20,"10:01:41","SBER",266
"417",2799572896,2018-02-20,"10:01:41","SBER",266
"418",2799572897,2018-02-20,"10:01:41","SBER",266
"419",2799572898,2018-02-20,"10:01:41","SBER",265.99
"420",2799572899,2018-02-20,"10:01:41","SBER",265.98
"421",2799572900,2018-02-20,"10:01:41","SBER",265.97
"422",2799572901,2018-02-20,"10:01:41","SBER",265.96
"423",2799572902,2018-02-20,"10:01:41","SBER",265.96
"424",2799572903,2018-02-20,"10:01:41","SBER",265.95
"425",2799572904,2018-02-20,"10:01:41","SBER",265.93
"426",2799572905,2018-02-20,"10:01:41","SBER",265.92
"427",2799572907,2018-02-20,"10:01:41","SBER",265.89
"428",2799572910,2018-02-20,"10:01:41","SBER",265.88
"429",2799572911,2018-02-20,"10:01:41","SBER",265.88
"430",2799572912,2018-02-20,"10:01:41","SBER",265.88
"431",2799572913,2018-02-20,"10:01:41","SBER",265.87
"432",2799572914,2018-02-20,"10:01:41","SBER",265.86
"433",2799572915,2018-02-20,"10:01:41","SBER",265.86
"434",2799572916,2018-02-20,"10:01:41","SBER",265.86
"435",2799572917,2018-02-20,"10:01:41","SBER",265.83
"436",2799572918,2018-02-20,"10:01:41","SBER",265.83
"437",2799572919,2018-02-20,"10:01:41","SBER",265.81
"438",2799572920,2018-02-20,"10:01:41","SBER",265.8
"439",2799572921,2018-02-20,"10:01:41","SBER",265.79
"440",2799572922,2018-02-20,"10:01:41","SBER",265.79
"441",2799572923,2018-02-20,"10:01:41","SBER",265.78
"442",2799572924,2018-02-20,"10:01:41","SBER",265.77
"443",2799572933,2018-02-20,"10:01:41","SBER",265.76
"444",2799572934,2018-02-20,"10:01:41","SBER",265.73
"445",2799572935,2018-02-20,"10:01:41","SBER",265.71
"446",2799572936,2018-02-20,"10:01:41","SBER",265.71
"447",2799572937,2018-02-20,"10:01:41","SBER",265.71
"448",2799572965,2018-02-20,"10:01:41","SBER",265.78
"449",2799572972,2018-02-20,"10:01:41","SBER",265.75
"450",2799572974,2018-02-20,"10:01:41","SBER",265.75
"451",2799572976,2018-02-20,"10:01:41","SBER",265.75
"452",2799572989,2018-02-20,"10:01:42","SBER",265.63
"453",2799572978,2018-02-20,"10:01:42","SBER",265.7
"454",2799572979,2018-02-20,"10:01:42","SBER",265.68
"455",2799572980,2018-02-20,"10:01:42","SBER",265.67
"456",2799572987,2018-02-20,"10:01:42","SBER",265.66
"457",2799572988,2018-02-20,"10:01:42","SBER",265.65
"458",2799572990,2018-02-20,"10:01:42","SBER",265.63
"459",2799572991,2018-02-20,"10:01:42","SBER",265.62
"460",2799572992,2018-02-20,"10:01:42","SBER",265.61
"461",2799572993,2018-02-20,"10:01:42","SBER",265.6
"462",2799572994,2018-02-20,"10:01:42","SBER",265.59
"463",2799572995,2018-02-20,"10:01:42","SBER",265.59
"464",2799572999,2018-02-20,"10:01:42","SBER",265.64
"465",2799573005,2018-02-20,"10:01:42","SBER",265.7
"466",2799573006,2018-02-20,"10:01:42","SBER",265.73
